run_id,specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_level,im_value,scale_factor,converged,analysis_status,gm_file,dt,npts,opensees_returncode,edp_max_drift_ratio,edp_residual_drift_ratio,steel_tube_eps_t_max,steel_tube_eps_c_min,concrete_core_eps_c_min,record_set
S05/NF8207231/P1/G3fine_r36/SaT1/8,S05,NF8207231,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207231).txt,0.01,2231,0,0.0316815,0.003885375,0.0070977,-0.0070977,0.0,NF28
S05/NF8207231/P1/G3fine_r36/SaT1/9,S05,NF8207231,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207231).txt,0.01,2231,0,0.0537405,0.016288825,0.012057,-0.012057,0.0,NF28
S05/NF8207231/P1/G3fine_r36/SaT1/10,S05,NF8207231,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207231).txt,0.01,2231,0,0.08067,0.02501675,0.0182234,-0.0182234,0.0,NF28
S05/NF8207231/P1/G3fine_r36/SaT1/11,S05,NF8207231,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207231).txt,0.01,2231,0,0.1121825,0.02828675,0.0254509,-0.0254509,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/0,S01,NF8207411,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0049375,0.003364366666666667,0.000987523,-0.000987523,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/1,S01,NF8207411,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.009663133333333332,0.005517166666666667,0.00195556,-0.00195556,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/2,S01,NF8207411,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.013132233333333333,0.0029907233333333334,0.00273267,-0.00273267,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/3,S01,NF8207411,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.01842536666666667,3.8433666666666664e-05,0.0039598,-0.0039598,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/4,S01,NF8207411,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.02873413333333333,0.006396033333333333,0.00626364,-0.00626364,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/5,S01,NF8207411,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03367666666666667,0.010197466666666667,0.00730123,-0.00730123,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/6,S01,NF8207411,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03907433333333333,0.0111213,0.00847587,-0.00847587,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/7,S01,NF8207411,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03887733333333333,0.008791,0.00844408,-0.00844408,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/8,S01,NF8207411,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.035358,0.0008864900000000001,0.00767353,-0.00767353,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/9,S01,NF8207411,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.051347000000000004,0.010759866666666666,0.0111527,-0.0111527,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/10,S01,NF8207411,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.06167466666666666,0.019835733333333334,0.0134317,-0.0134317,0.0,NF28
S01/NF8207411/P1/G3fine_r36/SaT1/11,S01,NF8207411,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.06979333333333333,0.026223800000000002,0.0152351,-0.0152351,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/0,S02,NF8207411,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.010091531249999999,0.004778375,0.00217141,-0.00217141,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/1,S02,NF8207411,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.01329134375,0.001446528125,0.00297206,-0.00297206,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/2,S02,NF8207411,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.019026468749999997,0.00509778125,0.00432816,-0.00432816,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/3,S02,NF8207411,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.02391984375,0.00772290625,0.00546826,-0.00546826,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/4,S02,NF8207411,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.02794471875,0.007189031249999999,0.00639353,-0.00639353,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/5,S02,NF8207411,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.031876249999999995,0.007125624999999999,0.00729609,-0.00729609,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/6,S02,NF8207411,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0368509375,0.007726812499999999,0.00846472,-0.00846472,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/7,S02,NF8207411,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.042835624999999995,0.0092313125,0.00983808,-0.00983808,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/8,S02,NF8207411,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0451621875,0.008781,0.0103765,-0.0103765,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/9,S02,NF8207411,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0432321875,0.00606903125,0.00993044,-0.00993044,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/10,S02,NF8207411,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.041815,0.0035668437499999997,0.00958103,-0.00958103,0.0,NF28
S02/NF8207411/P1/G3fine_r36/SaT1/11,S02,NF8207411,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.040794687499999996,0.0007674499999999999,0.00932874,-0.00932874,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/0,S03,NF8207411,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.004686742857142857,0.0013137971428571428,0.00100434,-0.00100434,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/1,S03,NF8207411,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.009230057142857143,0.0017692742857142857,0.00200564,-0.00200564,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/2,S03,NF8207411,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.011951857142857143,0.0039925142857142855,0.00266522,-0.00266522,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/3,S03,NF8207411,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.01600014285714286,0.0012684342857142857,0.00369902,-0.00369902,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/4,S03,NF8207411,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0221962,0.0009586971428571428,0.00517824,-0.00517824,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/5,S03,NF8207411,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.028116400000000003,0.004356485714285714,0.00655378,-0.00655378,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/6,S03,NF8207411,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.033055999999999995,0.007641342857142857,0.00769677,-0.00769677,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/7,S03,NF8207411,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03792228571428572,0.009595657142857142,0.00882619,-0.00882619,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/8,S03,NF8207411,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.04254971428571429,0.010708257142857143,0.00990114,-0.00990114,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/9,S03,NF8207411,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.04720885714285714,0.012600342857142857,0.010995,-0.010995,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/10,S03,NF8207411,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.05186542857142857,0.014549914285714286,0.0121219,-0.0121219,0.0,NF28
S03/NF8207411/P1/G3fine_r36/SaT1/11,S03,NF8207411,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.05591057142857143,0.015714885714285715,0.0130793,-0.0130793,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/0,S04,NF8207411,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.007372,0.0037394285714285715,0.00138337,-0.00138337,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/1,S04,NF8207411,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.012135357142857144,0.0012594928571428572,0.00234995,-0.00234995,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/2,S04,NF8207411,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.020244464285714286,0.00550075,0.00411925,-0.00411925,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/3,S04,NF8207411,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.02672282142857143,0.007047642857142858,0.00542695,-0.00542695,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/4,S04,NF8207411,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.034119107142857145,0.0036499642857142863,0.00693492,-0.00693492,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/5,S04,NF8207411,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03643392857142857,0.0016743035714285716,0.00741818,-0.00741818,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/6,S04,NF8207411,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.03302714285714286,0.006276535714285715,0.00671366,-0.00671366,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/7,S04,NF8207411,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.045947857142857144,0.016413107142857146,0.00934367,-0.00934367,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/8,S04,NF8207411,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.05512285714285715,0.022463464285714288,0.0112218,-0.0112218,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/9,S04,NF8207411,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.06179464285714287,0.02550357142857143,0.0126081,-0.0126081,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/10,S04,NF8207411,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.06726357142857144,0.027455250000000004,0.0137513,-0.0137513,0.0,NF28
S04/NF8207411/P1/G3fine_r36/SaT1/11,S04,NF8207411,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.07133964285714287,0.03005607142857143,0.014605,-0.014605,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/0,S05,NF8207411,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.003693225,0.0020879525,0.000761731,-0.000761731,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/1,S05,NF8207411,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.007387825,0.0040038,0.0015265,-0.0015265,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/2,S05,NF8207411,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.01100175,0.002824925,0.00232669,-0.00232669,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/3,S05,NF8207411,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0134983,0.002133755,0.00292631,-0.00292631,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/4,S05,NF8207411,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.01544205,0.00419435,0.00342805,-0.00342805,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/5,S05,NF8207411,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.020986725,0.0027576,0.00471392,-0.00471392,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/6,S05,NF8207411,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.02666175,0.00373195,0.0059892,-0.0059892,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/7,S05,NF8207411,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0317025,0.006519775,0.00711174,-0.00711174,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/8,S05,NF8207411,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.036329,0.00926895,0.00814333,-0.00814333,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/9,S05,NF8207411,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.0408345,0.0111256,0.0091503,-0.0091503,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/10,S05,NF8207411,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.045291,0.0126276,0.0101501,-0.0101501,0.0,NF28
S05/NF8207411/P1/G3fine_r36/SaT1/11,S05,NF8207411,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207411).txt,0.005,5001,0,0.049281,0.013178775,0.0110475,-0.0110475,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/0,S01,NF8207532,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.007603133333333334,0.004592,0.00152332,-0.00152332,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/1,S01,NF8207532,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.011436766666666667,0.00297714,0.00235428,-0.00235428,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/2,S01,NF8207532,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0159476,0.00022761700000000003,0.0033893,-0.0033893,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/3,S01,NF8207532,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.019370000000000002,0.0030175433333333337,0.00418022,-0.00418022,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/4,S01,NF8207532,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.021136733333333334,0.0033240133333333334,0.00459274,-0.00459274,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/5,S01,NF8207532,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.020954733333333333,0.00102323,0.00456,-0.00456,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/6,S01,NF8207532,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.02191006666666667,0.00168336,0.0047679,-0.0047679,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/7,S01,NF8207532,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.025230100000000002,0.004716233333333333,0.00550284,-0.00550284,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/8,S01,NF8207532,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.026731500000000002,0.005979933333333333,0.00583517,-0.00583517,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/9,S01,NF8207532,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.029400233333333334,0.007137233333333333,0.0064113,-0.0064113,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/10,S01,NF8207532,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.035719,0.009984466666666667,0.00778296,-0.00778296,0.0,NF28
S01/NF8207532/P1/G3fine_r36/SaT1/11,S01,NF8207532,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.039297,0.011098633333333335,0.00855714,-0.00855714,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/0,S02,NF8207532,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.00786496875,0.004837843749999999,0.00166554,-0.00166554,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/1,S02,NF8207532,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0119749375,0.0008021656249999999,0.00261844,-0.00261844,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/2,S02,NF8207532,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.016787156249999997,0.00439428125,0.00379804,-0.00379804,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/3,S02,NF8207532,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0175971875,0.00298815625,0.00401326,-0.00401326,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/4,S02,NF8207532,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.015724593749999998,0.000622209375,0.00357083,-0.00357083,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/5,S02,NF8207532,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.02009790625,0.0024313656249999997,0.00461989,-0.00461989,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/6,S02,NF8207532,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.025790249999999997,0.00733715625,0.00593477,-0.00593477,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/7,S02,NF8207532,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.028543656249999997,0.008126281249999999,0.00656035,-0.00656035,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/8,S02,NF8207532,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.029908,0.007769125,0.0068665,-0.0068665,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/9,S02,NF8207532,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0304375625,0.00691796875,0.00698064,-0.00698064,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/10,S02,NF8207532,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0302305625,0.0053211562499999995,0.00692601,-0.00692601,0.0,NF28
S02/NF8207532/P1/G3fine_r36/SaT1/11,S02,NF8207532,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0292803125,0.0033239999999999997,0.00670173,-0.00670173,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/0,S03,NF8207532,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0037764285714285716,0.00104086,0.000809238,-0.000809238,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/1,S03,NF8207532,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.0074958285714285715,0.0018078971428571427,0.00161104,-0.00161104,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/2,S03,NF8207532,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.010137914285714285,3.1243142857142855e-05,0.00222007,-0.00222007,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/3,S03,NF8207532,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.011942914285714286,0.001561837142857143,0.00267733,-0.00267733,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/4,S03,NF8207532,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.019745657142857143,0.005175228571428571,0.00459083,-0.00459083,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/5,S03,NF8207532,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.02530562857142857,0.0062141714285714285,0.00590918,-0.00590918,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/6,S03,NF8207532,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.02523094285714286,0.005058714285714285,0.00590069,-0.00590069,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/7,S03,NF8207532,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.023792628571428574,0.0041764857142857145,0.00555293,-0.00555293,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/8,S03,NF8207532,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.02476062857142857,0.0043984,0.00574898,-0.00574898,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/9,S03,NF8207532,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.028301514285714285,0.006073828571428572,0.00659852,-0.00659852,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/10,S03,NF8207532,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.033892571428571425,0.007831914285714286,0.0078992,-0.0078992,0.0,NF28
S03/NF8207532/P1/G3fine_r36/SaT1/11,S03,NF8207532,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.03624485714285714,0.008447371428571429,0.00844204,-0.00844204,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/0,S04,NF8207532,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.007812107142857144,0.006124500000000001,0.00146663,-0.00146663,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/1,S04,NF8207532,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.01130982142857143,0.005645178571428572,0.00215792,-0.00215792,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/2,S04,NF8207532,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.016296964285714286,0.001673475,0.0032358,-0.0032358,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/3,S04,NF8207532,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.018055928571428573,0.00138545,0.00362884,-0.00362884,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/4,S04,NF8207532,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.017965000000000002,0.0020847535714285715,0.00361944,-0.00361944,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/5,S04,NF8207532,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.020521178571428572,0.003260807142857143,0.0041642,-0.0041642,0.0,NF28
S04/NF8207532/P1/G3fine_r36/SaT1/6,S04,NF8207532,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,SortedEQFile_(8207532).txt,0.005,7989,0,0.022924071428571433,0.004865785714285714,0.00467734,-0.00467734,0.0,NF28
