subset_id,record_set,theta,beta,mu,n_total,n_observed,n_censored,log_likelihood
790,FF22,0.15499925008144083,0.6896961264157971,-1.8643350002588472,50,50,0,-52.37171798081121
790,FFext,0.28071358142687164,0.6902026735711921,-1.2704204126491436,50,50,0,-52.408427882393056
790,NF28,0.1551425027379427,0.47036847790432,-1.8634112119240804,50,50,0,-33.234982458739545
791,FF22,0.25618795616433465,0.6603100773734492,-1.3618439001313751,50,50,0,-50.1946406809617
791,FFext,0.3386946660321151,0.6134256459858588,-1.0826562676375546,50,50,0,-46.51211668631483
791,NF28,0.12614627672222942,0.3911437971644571,-2.070313119017681,50,50,0,-24.012925930603696
792,FF22,0.2663930186778996,0.9918334679516453,-1.322782546823331,50,50,0,-70.53692313083663
792,FFext,0.3797866488250245,0.5956475930111633,-0.9681456343944967,50,50,0,-45.04162330106605
792,NF28,0.12894866703137056,0.3836984136456175,-2.048340883804989,50,50,0,-23.05200589268641
793,FF22,0.18128322434180882,0.7537703330803215,-1.7076946953325476,50,50,0,-56.81354918384482
793,FFext,0.32550946247270895,0.6962341485378639,-1.1223637471793753,50,50,0,-52.843464397109955
793,NF28,0.1530066089816732,0.4927878613329037,-1.8772741625639717,50,50,0,-35.56310159528644
794,FF22,0.18543569416653768,0.5693247747856512,-1.6850471192108682,50,50,0,-42.781715211670914
794,FFext,0.2997799094644466,0.5838773187086613,-1.2047067086863825,50,50,0,-44.04370728704895
794,NF28,0.15054507012181076,0.4561740555410886,-1.8934927703772595,50,50,0,-31.702885155436825
795,FF22,0.18158279570598324,0.6046249465723588,-1.7060435546046602,50,50,0,-45.78957980424531
795,FFext,0.19488434606736837,0.4845004488478878,-1.6353489934604626,50,50,0,-34.71508032546846
795,NF28,0.1200302655269014,0.3332196272770253,-2.120011355276195,50,50,0,-15.999253893393151
796,FF22,0.2625093537329785,0.7440337810659783,-1.337468564316819,50,50,0,-56.16348518823659
796,FFext,0.2547302653554931,0.7488891869255638,-1.367550076590531,50,50,0,-56.48871337401381
796,NF28,0.1289486759726844,0.4079737614003502,-2.0483408144648885,50,50,0,-26.119306326960135
797,FF22,0.181257642814826,0.5262819491831329,-1.707835818882154,50,50,0,-38.851017929674505
797,FFext,0.2717664547084569,0.6350299060564248,-1.3028122039088652,50,50,0,-48.24276705716872
797,NF28,0.15821591517985173,0.47700926537383503,-1.8437946270660375,50,50,0,-33.935958310467186
798,FF22,0.17348932762795566,0.7551456452799412,-1.7516391937179812,50,50,0,-56.90469510214224
798,FFext,0.26996780276176774,0.6208972566132909,-1.3094525761249831,50,50,0,-47.117443966002114
798,NF28,0.14046351957396513,0.46038808225640915,-1.9628074710828871,50,50,0,-32.16265193262805
799,FF22,0.23702552127076898,0.6612180484837191,-1.4395874589577966,50,50,0,-50.26334608456236
799,FFext,0.281922373408538,0.5078865968276013,-1.266123517539134,50,50,0,-37.07207269420923
799,NF28,0.14242431525640373,0.4390162885993793,-1.9489445413758486,50,50,0,-29.785989067693002
800,FF22,0.20612308427902237,0.7111656734112461,-1.5792817921224105,50,50,0,-53.90443428376869
800,FFext,0.23339064866112724,0.5103079883855016,-1.455041625651583,50,50,0,-37.30988460556965
800,NF28,0.13708755287333066,0.3819312659790853,-1.9871354852054992,50,50,0,-22.821196317498313
801,FF22,0.25233387394032847,0.5647391423714953,-1.377002171783144,50,50,0,-42.37735865731755
801,FFext,0.34378857195566737,0.6310614403668555,-1.0677284269707736,50,50,0,-47.92932463267923
801,NF28,0.1307487243127031,0.4108653319476367,-2.034477932775309,50,50,0,-26.472438149873273
802,FF22,0.18844663005924991,0.6669484690176314,-1.6689404418419922,50,50,0,-50.694802291568976
802,FFext,0.24662043491650104,0.5183663275471828,-1.3999048250326667,50,50,0,-38.09327275896639
802,NF28,0.14208920382295626,0.4182643754277947,-1.9513002226770357,50,50,0,-27.364849019897733
803,FF22,0.22334312158509903,0.8122962748477581,-1.4990460282326727,50,50,0,-60.552420243008044
803,FFext,0.34843104896889043,0.7138276537687297,-1.0543149192349888,50,50,0,-54.09123956649925
803,NF28,0.13551909737744683,0.4486390220113711,-1.9986427085385396,50,50,0,-30.870093251710237
804,FF22,0.20199470035337028,0.5187114953733507,-1.5995138177995034,50,50,0,-38.12655505712494
804,FFext,0.21841904282175234,0.5752738192231485,-1.521339846505133,50,50,0,-43.30146943496868
804,NF28,0.1282088805402968,0.4398569378215306,-2.054094465909537,50,50,0,-29.88163981876578
805,FF22,0.19422454377417353,0.8321913252992665,-1.6387403471036255,50,50,0,-61.76228098268475
805,FFext,0.17650072187258242,0.4517473787151145,-1.7344303126875038,50,50,0,-31.215319320731453
805,NF28,0.11580512023496298,0.298476396287404,-2.155846498629359,50,50,0,-10.493735016844685
806,FF22,0.15546976638755367,0.48221169184387247,-1.861303994642356,50,50,0,-34.47832336817719
806,FFext,0.2870013863795284,0.5269101974979227,-1.248268232643492,50,50,0,-38.91066911789077
806,NF28,0.11934165258537976,0.37046204617860345,-2.1257648692768587,50,50,0,-21.296712559046007
807,FF22,0.19852032160338964,0.5740077835403647,-1.6168638082592242,50,50,0,-43.19131048112731
807,FFext,0.21570456290585305,0.4767300076406261,-1.5338455718661548,50,50,0,-33.90667905484161
807,NF28,0.171355497808095,0.4795776564271828,-1.7640149459232781,50,50,0,-34.20445372178845
808,FF22,0.18215143614002946,0.7193421913120277,-1.7029168711774794,50,50,0,-54.47602176936064
808,FFext,0.23496808353581025,0.745669718070996,-1.4483055888028682,50,50,0,-56.273301757557846
808,NF28,0.13551909923420252,0.44863902406864775,-1.998642694837477,50,50,0,-30.87009325171006
809,FF22,0.1959382497058847,0.674249529706731,-1.6299557219120882,50,50,0,-51.23917635816594
809,FFext,0.2729989341080624,0.5812534186818018,-1.2982873881708712,50,50,0,-43.81850497622052
809,NF28,0.13074872518769068,0.38677151307102875,-2.034477926083178,50,50,0,-23.450868308991993
810,FF22,0.2505402536111188,0.6293482900815743,-1.3841356783086056,50,50,0,-47.79340411520212
810,FFext,0.23406425249539398,0.6708721285104186,-1.4521596180018848,50,50,0,-50.98808946997256
810,NF28,0.11486982304249889,0.2772586763906501,-2.1639557653283275,50,50,0,-6.806744037471433
811,FF22,0.1894272529286138,0.7498214742915101,-1.6637502177228825,50,50,0,-56.550920218586114
811,FFext,0.2658415723024157,0.667406029693088,-1.3248547404843762,50,50,0,-50.72909341298274
811,NF28,0.1226967950413331,0.381950944026916,-2.0980390478889457,50,50,0,-22.823771838298402
812,FF22,0.1679322040513149,0.5806350368587788,-1.7841949283396097,50,50,0,-43.76528190014768
812,FFext,0.20526477329067766,0.5450514149306123,-1.5834545561841467,50,50,0,-40.603169807992415
812,NF28,0.13442457542821892,0.39137523590445517,-2.006752014720106,50,50,0,-24.04250193895128
813,FF22,0.22099688410280774,0.5515889371325824,-1.5096066766460952,50,50,0,-41.19931757469472
813,FFext,0.34914049272323133,0.47984753359685445,-1.0522808798381997,50,50,0,-34.23258347305219
813,NF28,0.13662253251357215,0.459142248610124,-1.990533392933448,50,50,0,-32.02716703348677
814,FF22,0.15739758509568624,0.5305861311744663,-1.8489802855835815,50,50,0,-39.25827843961466
814,FFext,0.3353269736722534,0.5164622644427358,-1.092649182362491,50,50,0,-37.909274472225
814,NF28,0.13333888791787926,0.3786514180521802,-2.0148613620258984,50,50,0,-22.38996481399558
815,FF22,0.2892143122007606,0.6739700760018306,-1.2405873009844415,50,50,0,-51.21844847820958
815,FFext,0.26996780475446097,0.6657084673978199,-1.3094525687437577,50,50,0,-50.60175491554159
815,NF28,0.13630107212914952,0.4166621376260293,-1.9928890743593795,50,50,0,-27.172946655586884
816,FF22,0.1797650633491491,0.5133702817689372,-1.7161044842278934,50,50,0,-37.609032167490874
816,FFext,0.32145796702104956,0.7737676454800888,-1.1348884840661746,50,50,0,-58.122744047703954
816,NF28,0.12100758942352502,0.3500548285933755,-2.111902012843899,50,50,0,-18.463653089617676
817,FF22,0.26397048982446725,0.7231552041506885,-1.331917963051706,50,50,0,-54.74035651679132
817,FFext,0.27805552969327424,0.6430235763727516,-1.2799344381401867,50,50,0,-48.86823278474815
817,NF28,0.1514137459657569,0.42333809734833727,-1.8877391497239655,50,50,0,-27.96772049470677
818,FF22,0.2466725690454973,0.71626844619816,-1.3996934531754879,50,50,0,-54.26191429356344
818,FFext,0.19331035795412121,0.5372345935487393,-1.6434583093399349,50,50,0,-39.88090514117588
818,NF28,0.12100758986027572,0.35005483092993017,-2.1119020092346155,50,50,0,-18.463653089617466
819,FF22,0.3079723582876618,0.7521657688147343,-1.1777452458552395,50,50,0,-56.707000039134684
819,FFext,0.2341850497019064,0.507410628420078,-1.451643665458548,50,50,0,-37.02519248996007
819,NF28,0.10867348388976325,0.2252459753137841,-2.219407453069438,50,50,0,3.5811420615603957
820,FF22,0.3382051431622846,0.6761447143394008,-1.0841026351753218,50,50,0,-51.379519450900034
820,FFext,0.26366324741257524,0.5280369496725169,-1.3330825680605785,50,50,0,-39.017475880701404
820,NF28,0.12512745104406964,0.35063770307497377,-2.0784224527748165,50,50,0,-18.546838173222998
821,FF22,0.25318908457732653,0.8277225088295668,-1.3736186995255502,50,50,0,-61.49306115527762
821,FFext,0.37124759096555526,0.7417689144124419,-0.9908860778679506,50,50,0,-56.01105078133532
821,NF28,0.14642840977197996,0.43769247323431404,-1.9212186404617857,50,50,0,-29.634990522317935
822,FF22,0.2632113611303993,0.7001986722467214,-1.3347979150735185,50,50,0,-53.127368696772066
822,FFext,0.26407716989157326,0.6564930574746483,-1.3315139083547691,50,50,0,-49.90476988995574
822,NF28,0.1254225659268445,0.4006919582589186,-2.0760667154029253,50,50,0,-25.21881020764294
823,FF22,0.2688403569698464,0.7592214520782519,-1.3136375440660237,50,50,0,-57.17383854481103
823,FFext,0.2767485997927903,0.6413937954378611,-1.284645766872169,50,50,0,-48.74134401059787
823,NF28,0.1325739190144969,0.4132719340082085,-2.020614909758002,50,50,0,-26.7644532849935
824,FF22,0.27025036040506156,0.685347611630273,-1.308406488864961,50,50,0,-52.055471665855826
824,FFext,0.29565470174060854,0.8332839173705777,-1.2185630537786403,50,50,0,-61.827883667272566
824,NF28,0.14127402282489934,0.45065874479852863,-1.9570538503197437,50,50,0,-31.094682063921354
825,FF22,0.19442580775296855,0.5707542392427428,-1.637704639836179,50,50,0,-42.907098388206656
825,FFext,0.23467564566942825,0.6702330048078811,-1.4495509494283474,50,50,0,-50.940434693964356
825,NF28,0.12340478445840053,0.37226171641379074,-2.0922853963143218,50,50,0,-21.539020838623117
826,FF22,0.2076843511623842,0.7744770806120007,-1.5717358944032203,50,50,0,-58.16856556867983
826,FFext,0.2620854544124843,0.5449846898994807,-1.3390846665205518,50,50,0,-40.59704798049368
826,NF28,0.13257391991893858,0.41327193365707793,-2.020614902935833,50,50,0,-26.764453284993493
827,FF22,0.22041709493342057,0.6561374551828663,-1.512233641492462,50,50,0,-49.87767756918699
827,FFext,0.2836660829517798,0.4588259890026968,-1.2599574968282972,50,50,0,-31.992714564069082
827,NF28,0.12072284237584938,0.322459963145897,-2.1142579196054814,50,50,0,-14.358112219286813
828,FF22,0.2604830550569667,0.6551848292536361,-1.345217467670376,50,50,0,-49.80503228575459
828,FFext,0.26326427368143984,0.6064516818305635,-1.3345969084258409,50,50,0,-45.94041643592373
828,NF28,0.13257391398206153,0.41327193481672225,-2.02061494771747,50,50,0,-26.76445328499385
829,FF22,0.1858268569180692,0.5784985741428936,-1.68293991558837,50,50,0,-43.58096692358325
829,FFext,0.37545701504372303,0.475293729034343,-0.9796112882487676,50,50,0,-33.75581203962145
829,NF28,0.12969273487791141,0.39819965789401973,-2.042587204048123,50,50,0,-24.906839597074786
830,FF22,0.2479155395121645,0.6820876777157276,-1.3946671573062976,50,50,0,-51.81707307825583
830,FFext,0.2552373404539317,0.6491284271264202,-1.3655614198218449,50,50,0,-49.340692097195955
830,NF28,0.14324613320842605,0.4504775446486708,-1.9431909170610309,50,50,0,-31.07457460246075
831,FF22,0.2011369910171849,0.6988059566631772,-1.6037690557218034,50,50,0,-53.02781815447616
831,FFext,0.24324772391107286,0.5186560291101869,-1.4136749149543613,50,50,0,-38.12120833204722
831,NF28,0.14324613716606055,0.45047755221958485,-1.9431908894328194,50,50,0,-31.07457460246058
832,FF22,0.18955647682993043,0.8250216293337278,-1.663068268097198,50,50,0,-61.329643048354384
832,FFext,0.3805271306406483,0.5786635943432465,-0.9661978016187629,50,50,0,-43.5952283274667
832,NF28,0.11421079790539697,0.2887133146841017,-2.1697094336433778,50,50,0,-8.830904923247404
833,FF22,0.16445392137468565,0.538922357227734,-1.8051248612395427,50,50,0,-40.03773920424578
833,FFext,0.21581277043088512,0.5694580798633775,-1.5333440507501273,50,50,0,-42.793421773820334
833,NF28,0.14968137644157486,0.46657268041740385,-1.8992464011635095,50,50,0,-32.82985346051713
834,FF22,0.13672194520801847,0.49409667322941003,-1.9898060125988748,50,50,0,-35.695722816770186
834,FFext,0.21580691578940228,0.48422991704048957,-1.5333711794547258,50,50,0,-34.68715401643886
834,NF28,0.14441248362575385,0.4160878042483391,-1.9350816045582477,50,50,0,-27.103978712056254
835,FF22,0.20488962278000244,0.7027034571863372,-1.5852838703101726,50,50,0,-53.30591118767524
835,FFext,0.353981452202796,0.46904196280695243,-1.0385107621283798,50,50,0,-33.093775295865285
835,NF28,0.14013302121258459,0.4181907891899283,-1.9651631559626006,50,50,0,-27.356051049385034
836,FF22,0.19155059300030525,0.8257897483767088,-1.6526033120412356,50,50,0,-61.37617287879701
836,FFext,0.24950881531920796,0.6241207511036684,-1.3882610324740088,50,50,0,-47.37635637870869
836,NF28,0.1254225628540127,0.40069195449652173,-2.0760667399027577,50,50,0,-25.218810207643358
837,FF22,0.15177085367572438,0.4646762617593383,-1.8853834372271325,50,50,0,-32.62620992421215
837,FFext,0.26304941820696004,0.5645512759574179,-1.335413362528124,50,50,0,-42.36072319533407
837,NF28,0.16080287936170984,0.5105593670750926,-1.827576015919295,50,50,0,-37.33450917784762
838,FF22,0.21764884514795999,0.6840391619272256,-1.5248723170031453,50,50,0,-51.9599213305743
838,FFext,0.2708322659993398,0.717860139003767,-1.3062555943796343,50,50,0,-54.372900785350616
838,NF28,0.15388949164113686,0.418733060756579,-1.8715205209029768,50,50,0,-27.42084435709711
839,FF22,0.21472002521726308,0.618364704771815,-1.5384203077562828,50,50,0,-46.913084146882795
839,FFext,0.2720802480107876,0.6714580284378326,-1.301658226747345,50,50,0,-51.031738099317195
839,NF28,0.12717339882867026,0.4045868247504292,-2.0622037786519947,50,50,0,-25.702481064890918
840,FF22,0.19601906984722356,0.7770874742541045,-1.6295433293455892,50,50,0,-58.33680849597792
840,FFext,0.2855365145966621,0.74235362457649,-1.2533853610531218,50,50,0,-56.05044851378095
840,NF28,0.12687416340234697,0.35517399175702935,-2.0645595230809524,50,50,0,-19.189552666625175
841,FF22,0.2504613525019265,0.6886614050750238,-1.3844506517892565,50,50,0,-52.29664922976468
841,FFext,0.25265350136989084,0.5309418027015038,-1.3757362887616187,50,50,0,-39.291783584959944
841,NF28,0.1363010815375343,0.41666213744703645,-1.9928890053328905,50,50,0,-27.17294665558633
842,FF22,0.1645465986764909,0.44651470736252824,-1.8045614742622686,50,50,0,-30.632780377509036
842,FFext,0.2744808982277554,0.4636592195374005,-1.2928736079666059,50,50,0,-32.51665539730204
842,NF28,0.12717339663878885,0.4045868238931982,-2.062203795871645,50,50,0,-25.702481064891217
843,FF22,0.25734605606595606,0.7867464449288495,-1.3573335781768066,50,50,0,-58.954464058777155
843,FFext,0.21158105229926089,0.49313895536133057,-1.5531471279068998,50,50,0,-35.598712175867576
843,NF28,0.1464284047858337,0.4591217940037657,-1.9212186745135544,50,50,0,-32.024939148816784
844,FF22,0.1984664722757085,0.6724553804979542,-1.6171350985330655,50,50,0,-51.105951054813815
844,FFext,0.33497229232612996,0.7815302997581791,-1.0937074600519268,50,50,0,-58.62185900171634
844,NF28,0.12969272719835892,0.37328922528857295,-2.042587263261561,50,50,0,-21.67683934128199
845,FF22,0.18461956529354256,0.7685591895026049,-1.6894579750240164,50,50,0,-57.7850420705737
845,FFext,0.261553878345391,0.747964627169552,-1.341114980961974,50,50,0,-56.42694748824607
845,NF28,0.15300660897026375,0.4728866176220836,-1.87727416263854,50,50,0,-33.50194541749787
846,FF22,0.18808078076767767,0.7849025773649055,-1.670883723505868,50,50,0,-58.83714383688289
846,FFext,0.21004363226855288,0.5205394802165852,-1.5604399971390333,50,50,0,-38.302449874020816
846,NF28,0.1374108777012257,0.404759852066047,-1.9847797341963278,50,50,0,-25.723859521271287
847,FF22,0.20985963946199163,0.8039453188488412,-1.5613163552468354,50,50,0,-60.0357255104047
847,FFext,0.30386000040942424,0.4389024724779688,-1.191188208619106,50,50,0,-29.773024761984825
847,NF28,0.13820377278203944,0.41765729758734255,-1.9790260685853045,50,50,0,-27.29222464171667
848,FF22,0.21373161290575568,0.7972215813441179,-1.543034196358869,50,50,0,-59.6157950029307
848,FFext,0.26441825668015856,0.6097113777092047,-1.330223123917312,50,50,0,-46.20844736024127
848,NF28,0.1200302588233874,0.33321962581208703,-2.1200114111247275,50,50,0,-15.999253893398643
849,FF22,0.1520909956284886,0.4767580414862071,-1.8832762818079671,50,50,0,-33.90961840304571
849,FFext,0.217071503257346,0.5097939055136285,-1.5275284716191797,50,50,0,-37.259489509711706
849,NF28,0.14968138051131039,0.44550190553400476,-1.8992463739741854,50,50,0,-30.51923904186805
850,FF22,0.27019502967773124,0.7131178877083689,-1.308611248600316,50,50,0,-54.04150026102424
850,FFext,0.23350771717547603,0.5647211415504371,-1.4545401524172856,50,50,0,-42.37576532922788
850,NF28,0.12717339883034728,0.4045868220116208,-2.062203778638808,50,50,0,-25.70248106489092
851,FF22,0.1711547472389965,0.6917845282520722,-1.7651871770900214,50,50,0,-52.522889079568046
851,FFext,0.2684060078459199,0.43805197257264716,-1.3152544902084504,50,50,0,-29.67604140462859
851,NF28,0.11172870808448683,0.2541117430987813,-2.1916815953243702,50,50,0,-2.4479093588586034
852,FF22,0.17387395442590647,0.5613411231661157,-1.7494246421230721,50,50,0,-42.075602123997726
852,FFext,0.20747099607460726,0.49022594705938016,-1.5727637270349326,50,50,0,-35.302483104801944
852,NF28,0.13852971488676527,0.43858688703183896,-1.9766704284479744,50,50,0,-29.737059653792574
853,FF22,0.21156837812742194,0.8173053317069617,-1.5532070319073847,50,50,0,-60.859800306047006
853,FFext,0.23782638046804402,0.539678059331616,-1.436214365352509,50,50,0,-40.10780157302559
853,NF28,0.1412740257418653,0.4506587441191017,-1.9570538296721691,50,50,0,-31.09468206392127
854,FF22,0.15295842658333506,0.5490777496054927,-1.877589116190274,50,50,0,-40.97116539455451
854,FFext,0.31931583408694786,0.4168458073562692,-1.1415745904911074,50,50,0,-27.194982001655447
854,NF28,0.14013302021586804,0.4181907886604049,-1.9651631630752464,50,50,0,-27.35605104938511
855,FF22,0.20640770239274212,0.6522781354568349,-1.5779019282767277,50,50,0,-49.58271611024578
855,FFext,0.18946017733618573,0.39320750652745284,-1.6635764225266059,50,50,0,-24.276037344939123
855,NF28,0.1271733957468279,0.40458682326093826,-2.0622038028853833,50,50,0,-25.702481064891366
856,FF22,0.23696664276955037,0.6567527791076023,-1.4398358955607125,50,50,0,-49.92454537502249
856,FFext,0.39802499264790403,0.40651316880915295,-0.9212404800715116,50,50,0,-25.939979081763084
856,NF28,0.13442457404469532,0.391375234362832,-2.0067520250122985,50,50,0,-24.042501938951492
857,FF22,0.3066123483617636,0.4773107963063093,-1.1821710382029222,50,50,0,-33.96755482686666
857,FFext,0.2895548627599447,0.605352732381985,-1.239410491253657,50,50,0,-45.84972851972594
857,NF28,0.12369582992319661,0.3712345697900905,-2.0899297113629522,50,50,0,-21.40086944152138
858,FF22,0.2001558805115778,0.8192370227740272,-1.6086588134526565,50,50,0,-60.97783565352685
858,FFext,0.2618189375329575,0.6567708023495218,-1.34010209224408,50,50,0,-49.925917105520256
858,NF28,0.1404635205024236,0.4808069235783712,-1.9628074644729254,50,50,0,-34.33245255909669
859,FF22,0.15369098376685994,0.48288216476219636,-1.8728112914018167,50,50,0,-34.54779599602951
859,FFext,0.2095020953092275,0.5679869433263973,-1.5630215381939327,50,50,0,-42.66408496864902
859,NF28,0.12717339572741276,0.38009522666491946,-2.06220380303805,50,50,0,-22.580253429421695
860,FF22,0.17830133215374172,0.5851947327071131,-1.724280282723445,50,50,0,-44.156396226206866
860,FFext,0.35839019003192985,0.790551704390788,-1.0261329698186654,50,50,0,-59.1957164023975
860,NF28,0.1271733952976875,0.4045868256936594,-2.0622038064171,50,50,0,-25.70248106489144
861,FF22,0.2716010480734875,0.7640500526988381,-1.3034210244188578,50,50,0,-57.49082807980031
861,FFext,0.2248394650487272,0.6426419805465702,-1.492368620104219,50,50,0,-48.83855200352522
861,NF28,0.18112585128013345,0.4741780631626442,-1.7085631783930064,50,50,0,-33.638309056523966
862,FF22,0.16328123574013395,0.6862475813519439,-1.8122811922820066,50,50,0,-52.121086297437564
862,FFext,0.34468658065095165,0.6730750935174054,-1.065119736733661,50,50,0,-51.1520084905835
862,NF28,0.13150317481911847,0.40096280839950893,-2.028724284544591,50,50,0,-25.25259662518591
863,FF22,0.23963374422558345,0.7197763173332952,-1.428643586991213,50,50,0,-54.50618718001178
863,FFext,0.3612969220073758,0.48078849640054455,-1.0180551600805086,50,50,0,-34.33053603963794
863,NF28,0.11934165756174621,0.37046204104290714,-2.125764827578372,50,50,0,-21.29671255904539
864,FF22,0.2717682479132767,0.8864271898844494,-1.3028056056003812,50,50,0,-64.91911211540463
864,FFext,0.39579824578310707,0.662595641269873,-0.9268506779025558,50,50,0,-50.36740872655711
864,NF28,0.12100758311414639,0.35005483294609974,-2.111902064984255,50,50,0,-18.463653089621424
865,FF22,0.23672133999625916,0.9148509655947207,-1.440871610225826,50,50,0,-66.49722185802625
865,FFext,0.23858792519733,0.6495172738577175,-1.4330173774835115,50,50,0,-49.37063451616191
865,NF28,0.14642840725832285,0.43769247508727027,-1.9212186576282435,50,50,0,-29.634990522317995
866,FF22,0.28801298710541395,0.8546914062428679,-1.2447497057468795,50,50,0,-63.096186210883644
866,FFext,0.28724900117103586,0.702499617665193,-1.2474058394706808,50,50,0,-53.29140604154237
866,NF28,0.12100758648692415,0.35005482721005177,-2.111902037111806,50,50,0,-18.463653089619292
867,FF22,0.25503020734791376,0.7041546933460507,-1.3663732806516677,50,50,0,-53.40906682912541
867,FFext,0.24887121813531468,0.4676783485341414,-1.390819712553256,50,50,0,-32.94820148222108
867,NF28,0.12369583041071346,0.39627418225353717,-2.089929707421697,50,50,0,-24.66448044214721
868,FF22,0.26680160599113395,0.7551791078174578,-1.3212499455017614,50,50,0,-56.90691122641637
868,FFext,0.35299784858482397,0.5920667061732745,-1.041293316727968,50,50,0,-44.74012913530387
868,NF28,0.12999861027589124,0.44272043776180425,-2.040231518769147,50,50,0,-30.206087736804974
869,FF22,0.19799950294105828,0.6746757829190176,-1.6194907586894485,50,50,0,-51.27077548767591
869,FFext,0.22696294037173467,0.6427486111661401,-1.4829685331031137,50,50,0,-48.84684776597563
869,NF28,0.11837776822614436,0.3260308297527207,-2.1338743425231845,50,50,0,-14.908760715940511
870,FF22,0.21810795904407232,0.704969902428305,-1.5227651138036569,50,50,0,-53.466917971196196
870,FFext,0.2121578971061678,0.6307068579089062,-1.5504244838636647,50,50,0,-47.90122231496429
870,NF28,0.13741087298320334,0.42784186057996665,-1.984779768531473,50,50,0,-28.496845072220648
871,FF22,0.25166088114487367,0.6334280378414567,-1.3796728074937858,50,50,0,-48.1164827414294
871,FFext,0.2153830315380057,0.6416078108175449,-1.535337293880961,50,50,0,-48.75802493467534
871,NF28,0.12969273442734647,0.3981996580906364,-2.0425872075222187,50,50,0,-24.90683959707485
872,FF22,0.20917116259100343,0.7248049695587071,-1.5646024024163299,50,50,0,-54.854293416864564
872,FFext,0.2790019661213,0.6397973205844402,-1.2765364501558525,50,50,0,-48.61673482881694
872,NF28,0.14242431428061972,0.4603839963747261,-1.9489445482270944,50,50,0,-32.16220877973885
873,FF22,0.18350523405541794,0.5504230228164355,-1.6955120884315302,50,50,0,-41.093518886678034
873,FFext,0.22796728967749183,0.5256530525124556,-1.4785531266467644,50,50,0,-38.79123249324394
873,NF28,0.15693808050379032,0.42655229235656134,-1.8519039431222915,50,50,0,-28.34591111613397
874,FF22,0.257542852946987,0.5960198370579498,-1.3565691535128872,50,50,0,-45.072860061704446
874,FFext,0.2927658535519546,0.5824976529650476,-1.2283821240783348,50,50,0,-43.92542070399389
874,NF28,0.16627761618856696,0.45122594304807667,-1.7940965008288798,50,50,0,-31.157572586295863
875,FF22,0.26934538093474264,0.6984407333351387,-1.31176077893621,50,50,0,-53.00167864061392
875,FFext,0.29172733561164504,0.6078161184808746,-1.2319356951119032,50,50,0,-46.052782487938074
875,NF28,0.13365336910373274,0.4250702154377669,-2.012505628306909,50,50,0,-28.171880881448633
876,FF22,0.22498810105611658,0.7254907754749024,-1.4917077623711728,50,50,0,-54.90158072473327
876,FFext,0.3249413436340624,0.5661969304604582,-1.1241105940670397,50,50,0,-42.506260415385356
876,NF28,0.1333388800562637,0.37865141705642613,-2.0148614209855604,50,50,0,-22.389964813998326
877,FF22,0.1869455579437158,0.5732183203150697,-1.6769378385061025,50,50,0,-43.12249621217174
877,FFext,0.2739792490499935,0.6182993540396664,-1.2947029088561695,50,50,0,-46.90779939552198
877,NF28,0.13630107680069467,0.41666213883880204,-1.9928890400856574,50,50,0,-27.17294665558643
878,FF22,0.18249777949054083,0.5492138939598429,-1.7010172732087303,50,50,0,-40.983562357068486
878,FFext,0.28641818783463713,0.7457434509286647,-1.2503023409027965,50,50,0,-56.278244797514105
878,NF28,0.1560377099213916,0.4596072745029036,-1.8576575706793224,50,50,0,-32.07778165713813
879,FF22,0.20370355014423647,0.48219734447984636,-1.5910895276035726,50,50,0,-34.47683602952634
879,FFext,0.27796042056571174,0.5601925687262307,-1.2802765474931497,50,50,0,-41.973192481741556
879,NF28,0.13551909406889268,0.42668354990136065,-1.998642732952473,50,50,0,-28.36129490359475
880,FF22,0.23888019934267946,0.7182076974189392,-1.4317931107028263,50,50,0,-54.39710269356897
880,FFext,0.33738567545480946,0.6577377581817376,-1.0865285654478574,50,50,0,-49.999478591545824
880,NF28,0.1336533714476923,0.4471049153401399,-2.0125056107693076,50,50,0,-30.69882676172898
881,FF22,0.2429517123055143,0.7965318441468124,-1.4148925701801112,50,50,0,-59.5725184690844
881,FFext,0.29242286938294343,0.7134369447377319,-1.2295543415009993,50,50,0,-54.063866036284914
881,NF28,0.11421079816582551,0.28871331281287954,-2.1697094313631333,50,50,0,-8.830904923247637
882,FF22,0.21673764673381898,0.4738901335919841,-1.529067658099895,50,50,0,-33.607938254044065
882,FFext,0.24241618592583988,0.5106486154500496,-1.417099253394785,50,50,0,-37.3432493867126
882,NF28,0.1382037641678373,0.393979061093597,-1.9790261309150239,50,50,0,-24.374050673131244
883,FF22,0.16873647561891644,0.4987136253310409,-1.7794170969217336,50,50,0,-36.16076490829233
883,FFext,0.25478146595014983,0.6386654995029963,-1.3673490975288798,50,50,0,-48.52820571185367
883,NF28,0.11837779258243647,0.354279867391916,-2.1338741367726457,50,50,0,-19.063522225687404
884,FF22,0.20917115969179606,0.7248049647049444,-1.5646024162767844,50,50,0,-54.85429341686459
884,FFext,0.24277457123491597,0.5446631016339484,-1.4156219566039236,50,50,0,-40.567534911453755
884,NF28,0.12717339705156233,0.4045868223057748,-2.0622037926258914,50,50,0,-25.70248106489115
885,FF22,0.22806178961783755,0.7700441810108015,-1.4781386796477072,50,50,0,-57.881556863127976
885,FFext,0.29168749757445805,0.43295625805507604,-1.2320722635876526,50,50,0,-29.09099795660786
